Gene	Chr	Start	End
RP11-627G18.4	18	22213778	22228029
RP11-535A5.1	18	22347846	22348252
RP11-403A21.1	18	23957754	23982556
RP11-799B12.4	18	24159509	24162211
RP11-621L6.3	18	24402153	24402714
RP11-178F10.2	18	24489375	24491080
RP11-178F10.3	18	24516883	24518006
RP11-449D8.1	18	24628182	24662198
RP11-449D8.2	18	24673163	24674348
RP11-449D8.5	18	24725781	24929076
RP11-958F21.1	18	24933487	24987682
RP11-958F21.3	18	25055600	25056760
LINC01543	18	26422995	26426101
PCAT18	18	26687621	26703638
RP11-17A19.2	18	26688111	26689668
RP11-552O4.1	18	26822813	26823979
RP11-57J16.1	18	27225742	27247188
RP11-739N10.1	18	27336379	27595164
RP11-26N15.2	18	27343252	27346110
RP11-612A1.1	18	27397952	27401904
RP11-510D21.1	18	28785068	28789260
CTD-2515C13.2	18	29278509	29361963
RP11-784B15.1	18	29518259	29548241
RP11-675P14.1	18	30713275	30714286
RP11-25I11.1	18	30954820	30980917
RP11-650P15.1	18	31496645	31497195
AC021224.1	18	32412182	32413236
RP11-386P4.1	18	32581528	32582828
RP11-258B16.1	18	33552123	33578187
RP11-379L18.3	18	34225930	34226429
RP11-96A15.1	18	34892013	34902885
RP11-294N21.3	18	35144942	35145417
RP11-158H5.8	18	35268218	35270238
RP11-158H5.7	18	35280867	35290201
RP11-54G14.1	18	35317396	35317848
RP11-322E11.2	18	35403996	35406528
RP11-322E11.5	18	35443869	35467088
RP11-873E20.1	18	35716370	35717978
RP11-905K4.1	18	35951803	35966118
RP11-95O2.1	18	37234119	37236242
RP11-687D19.1	18	38655209	38687998
RP11-244M2.1	18	39206924	39800318
RP11-636O21.1	18	39841174	39924840
LINC01477	18	40066286	40099233
KC6	18	41465783	41632185
LINC00907	18	42159283	42691422
LINC01478	18	44323436	44531697
RP11-456K23.1	18	44676927	44679717
RP11-687F6.5	18	46786699	46789297
CTD-2130O13.1	18	47285725	47594550
RP11-157P23.2	18	47501172	47558383
RP11-1058N17.1	18	48962951	48963941
RP11-110H1.8	18	49499390	49501860
RP11-813F20.2	18	49739823	49742063
RP11-1030E3.1	18	50302190	50313595
RP11-267C16.1	18	51346249	51562569
RP11-25O3.1	18	52336361	52339025
RP11-202D1.3	18	53568447	53597851
RP11-202D1.2	18	53579623	53581059
RP11-99A1.2	18	54879457	54880809
CTD-2171N6.1	18	55105904	55124306
RP11-397A16.1	18	55721063	55788761
LINC01415	18	55776727	55781721
RP11-397A16.3	18	55817167	55819759
RP11-214L13.1	18	55881688	55920199
CTD-2008L17.1	18	55893038	56023522
CTD-2008L17.2	18	56003613	56191262
RP11-456O19.2	18	56042135	56096319
RP11-456O19.5	18	56061109	56063078
LINC01539	18	56083356	56137536
RP11-456O19.3	18	56138612	56143221
LINC-ROR	18	57054559	57072119
CTD-2526M8.3	18	57136322	57146998
CTD-2526M8.2	18	57169615	57171194
RP11-714M23.2	18	57427133	57432112
RP11-706P11.2	18	57588611	57589091
RP11-693L9.2	18	57961231	57964434
RP11-1151B14.2	18	58416765	58417628
RP11-1151B14.3	18	58446275	58453766
RP11-1151B14.1	18	58476191	58477484
RP11-126O1.6	18	58659858	58660524
RP11-108P20.3	18	58752179	58753898
RP11-108P20.2	18	58754859	58757842
RP11-108P20.4	18	58813880	58834364
RP11-685A21.1	18	59081924	59084981
RP11-27G24.1	18	59360700	59386749
RP11-2N1.3	18	59700523	59700946
RP11-866E20.3	18	60010281	60014258
RP11-795H16.3	18	60125033	60161195
RP11-396N11.1	18	60294151	60301118
RP11-325K19.1	18	60630167	60902726
RP11-879F14.3	18	61571342	61579456
RP11-879F14.2	18	61585746	61606916
RP11-879F14.1	18	61592375	61748832
RP11-1096D5.2	18	61681653	61682695
LINC01544	18	61748176	61756646
LINC00305	18	64080009	64149030
RP11-146N18.1	18	64104091	64423601
AC100848.1	18	64147209	64159299
LINC01538	18	64213082	64260055
AC007948.1	18	65105873	65125710
AC007631.1	18	65186159	65187018
RP11-453M23.1	18	65424013	65447512
RP11-775G23.1	18	65606090	65652053
RP11-389J22.3	18	65917782	65920942
CTD-2541J13.1	18	67481791	67484966
RP11-638L3.1	18	67516546	67899619
RP11-28O3.2	18	67672221	67676078
RP11-638L3.3	18	67808505	67814822
RP11-659F24.1	18	67940949	67956426
RP11-526H11.1	18	68102116	68114377
RP11-421N8.2	18	68258339	68264827
RP11-128D14.1	18	68427030	68436918
RP11-674P19.2	18	69212277	69214350
RP11-17E3.1	18	69398726	69399249
RP11-41O4.1	18	70335439	70352459
RP11-484N16.1	18	70335929	70337310
RP11-41O4.2	18	70380140	70384591
GTSCR1	18	70630534	70650744
RP11-384E22.1	18	71000477	71011490
RP11-47G4.2	18	71216704	71237102
LINC01541	18	71519962	71578956
RP11-723G8.2	18	71732615	71788128
RP11-723G8.1	18	71837039	71870788
RP11-736G13.1	18	71890409	71944577
RP11-676J15.1	18	72868388	72881399
RP11-126K15.1	18	73711329	73715490
RP11-25L3.3	18	73914405	74034161
RP11-669I1.1	18	74211391	74240555
RP11-231E4.2	18	74409415	74413209
LINC00909	18	74591774	74598508
RP11-405M12.3	18	75070197	75071091
RP11-405M12.4	18	75073543	75074205
RP11-321M21.4	18	75387056	75387596
RP11-321M21.1	18	75432703	75436957
RP11-704C2.1	18	75696079	75712385
RP11-173L6.1	18	75844925	75868252
RP11-357H3.1	18	76008118	76015861
RP11-94B19.6	18	76173304	76177738
RP11-94B19.1	18	76209510	76215702
RP11-94B19.5	18	76227990	76233387
RP11-94B19.2	18	76247725	76251388
RP11-94B19.7	18	76254292	76255214
RP11-94B19.3	18	76256891	76258337
RP11-94B19.4	18	76259166	76260114
LINC00908	18	76528655	76610968
LINC00683	18	76615212	76625940
RP11-111H3.3	18	76623006	76639011
AC034110.1	18	76690029	76693636
RP11-162A12.2	18	76794732	76822295
RP11-162A12.4	18	76805151	76805736
RP11-751H17.1	18	77180106	77235430
RP11-176N18.2	18	77421619	77560763
RP11-63N3.1	18	77622552	77624515
LINC01029	18	77971294	77993722
RP11-671C19.2	18	77983020	77986610
RP11-100K18.1	18	78137223	78140887
RP11-451L19.1	18	78480549	78484867
RP11-123I22.1	18	78505165	78506410
RP11-715C4.1	18	78795612	78796672
CTD-2382H12.2	18	78908629	78918993
CTD-2382H12.1	18	78925064	78927441
RP11-849I19.1	18	78976555	78979074
RP11-567M16.2	18	79610747	79612303
RP11-567M16.3	18	79638928	79679745
RP11-567M16.6	18	79677287	79679358
RP11-154H12.2	18	79787121	79791432
RP11-154H12.3	18	79792726	79816529
RP11-248M19.1	18	79900555	79900903
RP11-795F19.1	18	80046900	80095482
AC010641.1	19	397589	399173
AC004449.6	19	637105	637537
AC004156.3	19	663482	668063
AC006273.4	19	781002	781862
AC006273.5	19	782755	785080
AC004221.2	19	1238179	1239522
AC005330.2	19	1321225	1322846
CTB-25B13.5	19	1440839	1441938
AC005256.1	19	1748056	1748745
CTB-31O20.2	19	1874871	1876169
CTB-31O20.9	19	1875016	1875992
AC005624.2	19	2458935	2462185
AC005786.5	19	3558015	3558486
CTB-50L17.16	19	4457962	4471493
MIR7-3HG	19	4769140	4772533
AC005523.3	19	4785120	4791207
TINCR	19	5558167	5568034
CTB-180A7.8	19	6393809	6412404
CTB-25J19.1	19	7018971	7021432
CTD-3193O13.11	19	7870561	7871296
CTD-2325M2.1	19	8008729	8016025
CTD-2586B10.1	19	8630671	8638649
CTC-325H20.2	19	9344784	9345898
CTC-543D15.3	19	9498678	9510079
CTC-543D15.8	19	9538733	9539734
CTD-3116E22.8	19	9721903	9722410
CTD-3116E22.7	19	9730853	9731943
CTD-2623N2.5	19	9793621	9802301
CTD-2623N2.11	19	9834079	9835013
ILF3-AS1	19	10651862	10653844
ZNF833P	19	11639776	11686569
CTC-499B15.8	19	11841241	11842439
CTD-2666L21.1	19	12195015	12237767
CTD-2192J16.11	19	12552597	12553644
CTD-2192J16.26	19	12682693	12687279
CTD-2659N19.4	19	12725517	12725886
CTD-2659N19.9	19	12784539	12785101
AC005546.2	19	13131571	13132410
CTD-3252C9.4	19	13834516	13836289
CTD-2189E23.1	19	14254189	14293205
CTD-2189E23.2	19	14267807	14269377
CTC-548K16.2	19	14305458	14370196
CTC-548K16.1	19	14333743	14343916
AC004257.1	19	15221015	15222297
LLNLR-246C6.1	19	15346068	15348417
AD000091.2	19	15613247	15614553
LLNLR-249E10.1	19	15760375	15770828
AC004510.3	19	15827045	15835853
AC004791.2	19	15851993	15864904
CTD-2231E14.4	19	16065737	16066312
CTD-2231E14.5	19	16103761	16104254
CTD-2013N17.7	19	16352462	16353182
CTD-3222D19.12	19	16542746	16544814
CTC-429P9.2	19	16610411	16636531
CTD-2521M24.5	19	17391429	17392284
CTD-2521M24.9	19	17405694	17418904
CTD-2521M24.11	19	17452211	17452969
CTD-3131K8.2	19	17488990	17511889
CTC-559E9.1	19	19757366	19776423
CTC-559E9.4	19	19761038	19821716
AC007204.2	19	19900968	19963464
CTC-513N18.6	19	20432552	20528615
CTC-513N18.7	19	20553792	20661583
CTD-2332E11.2	19	20611559	20615389
CTD-2626G11.2	19	20746923	20755250
CTD-2542C24.8	19	20972262	20983210
LINC00664	19	21483374	21503238
RP11-678G14.3	19	21570822	21587322
RP11-678G14.4	19	21587432	21594628
RP11-420K14.8	19	21768772	21793860
AC003973.4	19	22017959	22036315
AC003973.5	19	22043500	22050005
RP11-157B13.7	19	22243254	22245347
RP11-157B13.8	19	22259693	22261335
AC011516.1	19	22422513	22426045
AC025811.3	19	22455988	22456459
LINC01233	19	22532626	22533494
AC011516.2	19	22615557	22623971
CTD-2579N5.3	19	22907086	22914289
CTD-2291D10.2	19	23015075	23023697
CTD-2291D10.1	19	23046958	23061752
CTD-2291D10.3	19	23068473	23071476
CTD-2291D10.4	19	23075201	23100361
RP11-15H20.7	19	23257255	23274232
LINC01224	19	23399233	23416075
RP11-255H23.4	19	23817599	23874701
CTD-2017D11.1	19	24033445	24066909
CTD-2027I19.3	19	24146701	24147081
CTB-151G24.1	19	27638483	27646483
LINC00662	19	27684580	27793940
CTC-459F4.1	19	27757184	27760849
CTC-459F4.3	19	27793463	27918863
CTC-459F4.5	19	27849730	27889222
CTD-2043I16.1	19	28065267	28125430
CTB-70G10.1	19	28294093	28313500
AC005780.1	19	28316705	28386204
AC093074.1	19	28394851	28396428
AC005307.1	19	28418483	28429490
AC005307.3	19	28435388	28727777
AC005616.1	19	28491864	28632728
AC005616.2	19	28509238	28518728
AC005394.1	19	28602379	28648303
AC079466.1	19	28606688	28615229
AC007795.1	19	28869796	28879170
AC011524.1	19	28883430	28953245
AC008991.1	19	28892931	28895949
AC011524.2	19	28949437	28950200
AC011524.3	19	28960506	28964943
LINC00906	19	28965131	28970874
LINC01532	19	29002555	29013955
CTB-32O4.2	19	29213235	29215815
CTB-32O4.3	19	29220864	29221666
CTB-32O4.4	19	29222542	29223137
CTC-525D6.5	19	29448038	29448380
CTC-448F2.4	19	30028741	30029916
CTC-565M22.1	19	30665274	30668647
CTC-400I9.2	19	30850975	30872507
CTC-400I9.1	19	30907199	30909155
CTC-400I9.3	19	30946582	30957192
CTC-439O9.3	19	31167516	31207663
AC008992.1	19	31421997	31427302
CTD-2050I18.2	19	31465653	31466431
CTD-2050I18.1	19	31542039	31554797
AC011525.2	19	31588040	31595720
AC011525.4	19	31588196	31593781
CTC-360P9.1	19	31886704	31908284
CTC-360P9.5	19	31922884	31945398
CTC-360P9.2	19	31965642	31966969
CTC-360P9.4	19	31967099	32025791
LINC01533	19	32025862	32056865
AC011518.1	19	32102088	32105916
AC011518.2	19	32103583	32106537
CTD-2538C1.2	19	32687089	32691750
CTD-2538C1.3	19	32718298	32719595
CTD-2540B15.12	19	33283978	33285739
CTD-2540B15.9	19	33305036	33309387
CTD-2329C7.2	19	33555568	33557470
CTC-526N19.1	19	33906352	33908391
SCGB1B2P	19	34576733	34577701
CTD-2553L13.10	19	34733298	34733837
CTC-523E23.4	19	34788582	34832869
CTC-523E23.1	19	34811589	34814345
CTC-523E23.5	19	34837889	34855304
CTC-523E23.11	19	34849278	34860576
LINC00904	19	34892029	34898943
CTC-523E23.14	19	34902202	34904195
CTC-523E23.15	19	34904392	34905057
CTC-523E23.6	19	34905315	34908188
ZNF30-AS1	19	34923299	34926812
CTD-2527I21.15	19	35105969	35107318
LINC01531	19	35399511	35419385
AC002511.2	19	35424062	35424652
AC002511.3	19	35432957	35434642
AC002115.5	19	35597907	35601501
AC002115.9	19	35608285	35612666
LINC01529	19	35788876	35797885
AF038458.3	19	35947115	35959192
AF038458.5	19	35960512	35964063
CTD-3162L10.1	19	36304580	36312668
LINC00665	19	36313067	36331718
CTD-3162L10.4	19	36379351	36380912
CTD-3234P18.6	19	36668102	36669404
LINC01534	19	36685440	36687449
CTD-2162K18.4	19	36773153	36777078
CTD-2162K18.3	19	36773712	36775908
LINC01535	19	37251912	37265535
CTD-3220F14.1	19	37265939	37271518
CTD-3064H18.2	19	37503906	37504465
CTD-2528L19.6	19	37728586	37730643
CTD-2554C21.2	19	37817359	37826638
AC016582.2	19	37823722	37855215
CTD-2554C21.3	19	37829551	37832160
CTC-360G5.9	19	38935297	38938632
CTC-246B18.10	19	39341773	39341945
AC093063.3	19	39685244	39694577
LLNLR-268E12.1	19	39812972	39813555
CTC-492K19.7	19	40426115	40426702
CTC-490E21.10	19	40831221	40837210
PCAT19	19	41454169	41500649
AC006129.1	19	41531206	41532174
LINC01480	19	41535183	41536904
AC006129.2	19	41545192	41555462
AC020956.3	19	41833686	41835950
AC004603.4	19	42821863	42826878
AC005392.13	19	43153279	43160862
CTC-490G23.2	19	43329295	43331430
AC115522.3	19	43794309	43795658
RP11-15A1.3	19	43891804	43901805
AC067968.3	19	44023604	44025262
AC138472.6	19	44536263	44536613
CTB-129P6.11	19	44950044	44954007
AC005757.7	19	45149750	45150605
AC006126.4	19	45238632	45245370
CTC-344H19.4	19	46027654	46030161
AC007193.6	19	46101122	46196218
AC006262.4	19	46163893	46180647
AC006262.5	19	46189166	46203083
LLNLF-187D8.1	19	46424697	46425237
CTD-2571L23.8	19	47607524	47733098
CTD-3098H1.2	19	47863483	47865341
CTC-241F20.4	19	48262900	48271283
CTC-273B12.10	19	48513207	48513660
CTD-2639E6.9	19	48963975	48965158
CTB-60B18.10	19	49018247	49019484
CTB-60B18.18	19	49064259	49064856
CTC-301O7.4	19	49331617	49340303
CTD-2126E3.4	19	50075123	50075902
CTD-2545M3.8	19	50486810	50487638
CTD-2568A17.1	19	50776141	50786210
MGC45922	19	50817681	50818878
CTC-518B2.10	19	51043806	51052077
CTD-3187F8.11	19	51271266	51281234
CTD-2616J11.14	19	51394488	51403650
AC018755.17	19	51599289	51600470
SPACA6P-AS	19	51685363	51693456
AC006272.2	19	51839771	51840945
AC006272.1	19	51839924	51843324
CTC-471J1.9	19	52142626	52144156
ZNF888	19	52915196	52923470
CTD-2331H12.7	19	52923382	52924075
CTD-2620I22.3	19	53007512	53013180
CTD-2245F17.3	19	53197111	53211015
CTD-2245F17.9	19	53267870	53270932
CTC-339O9.1	19	53761961	53764199
CTD-3022G6.1	19	53787597	53788169
AC008753.4	19	53788782	53789168
AC008440.10	19	53864763	53866140
AC012314.20	19	54199454	54199971
CTB-83J4.1	19	54224523	54224881
CTD-2587H19.3	19	54438010	54438346
AC008746.12	19	54438665	54439544
CTB-83J4.2	19	54589441	54590287
CTB-61M7.2	19	54890673	54891420
CTD-2587H24.10	19	55216660	55221616
CTD-2105E13.16	19	55338945	55339283
CTD-2621I17.6	19	56066684	56078801
AC006116.21	19	56354493	56368053
ZNF582-AS1	19	56393656	56399172
ZNF667-AS1	19	56477250	56500666
AC005498.4	19	56535299	56535763
AC005498.3	19	56536156	56538575
AC007228.5	19	56672268	56684653
AC007228.9	19	56672574	56673901
MIMT1	19	56840902	56848556
CTC-444N24.8	19	57261354	57262738
CTC-444N24.11	19	57304305	57308562
AC003005.2	19	57477649	57482996
AC003682.16	19	57625032	57626950
CTD-2619J13.13	19	58400221	58400679
CTD-2619J13.14	19	58404238	58408484
CTD-2619J13.17	19	58428632	58431148
CTD-2619J13.19	19	58440448	58445849
RP5-1103G7.10	20	267186	268857
RP5-968J1.1	20	1804016	1817606
RP11-128M1.1	20	2207217	2213151
RP4-794I6.4	20	3239705	3245382
RP5-1009E24.8	20	3808357	3812434
RP11-352D3.2	20	4070152	4075165
RP11-307O10.1	20	4431161	4431673
RP5-1164C1.2	20	4475638	4525200
RP5-1068H6.6	20	4761300	4761696
RP5-1116H23.6	20	5045761	5046276
RP5-1116H23.5	20	5049857	5050321
RP5-1116H23.4	20	5061037	5061340
RP5-1116H23.3	20	5066082	5068154
RP5-828H9.4	20	5407564	5407876
LINC00658	20	5426895	5471094
RP5-828H9.1	20	5471207	5475182
LINC00654	20	5496067	5504613
RP5-1022P6.7	20	5499116	5502881
RP5-1022P6.4	20	5507875	5510002
RP5-967N21.11	20	6000418	6000941
RP5-1056H1.2	20	6065966	6067897
CASC20	20	6446723	6528459
RP5-859D4.3	20	6731258	6736136
RP4-764O22.1	20	7069614	7146656
LINC01428	20	7146467	7254202
RP11-19D2.1	20	7256580	7258214
RP11-19D2.2	20	7302056	7307432
RP5-988G17.1	20	7347467	7367632
RP5-839B4.8	20	9986088	10007116
RP11-416N4.4	20	10173520	10196990
RP11-416N4.1	20	10180235	10185775
RP1-278O22.1	20	10753090	10753966
RP1-278O22.2	20	10753278	10765286
RP4-697P8.3	20	10875333	10909272
RP11-103J8.2	20	11001304	11001763
C20orf187	20	11027760	11029366
RP4-734C18.1	20	11234170	11301525
RP11-268G13.1	20	11685144	11687323
LINC00687	20	11800463	11870715
RP4-796I8.1	20	12243895	12244296
RP11-102J14.1	20	12305613	12316485
RP5-1069C8.2	20	12865202	12952519
RP5-1069C8.3	20	12934877	12935783
RP11-157E14.1	20	12950338	12951627
RP4-585I14.3	20	13368291	13368703
RP4-777L9.2	20	16576068	16579615
RP4-777L9.3	20	16580258	16580622
RP5-1195D24.1	20	16857962	16864148
RP5-905G11.3	20	17887363	17888160
RP4-568F9.6	20	18322552	18359300
LINC00652	20	18786065	18794335
RP5-1068E13.7	20	18794529	18796067
RP11-97N19.3	20	19000709	19056796
RP1-122P22.4	20	19756390	19758037
RP1-122P22.2	20	19757708	19809675
RP5-999L4.2	20	19871891	19872284
RP5-1177M21.1	20	20970448	20972562
LINC00237	20	21087604	21106358
RP5-984P4.6	20	21499261	21502934
RP5-984P4.4	20	21530202	21530744
RP1-167O22.1	20	21569976	21619674
RP5-1065O2.4	20	21610787	21703585
RP5-1185K9.1	20	21947647	21970783
LINC01432	20	22054090	22074654
RP5-1097P24.1	20	22220554	22223283
LINC01427	20	22280228	22282672
RP5-1004I9.1	20	22400351	22420643
LINC00261	20	22547671	22578642
LINC01384	20	22587522	22607517
RP11-359G22.2	20	22676072	22685344
LINC00656	20	23125068	23132621
RP4-737E23.7	20	23180176	23187544
RP4-737E23.2	20	23187961	23190307
RP5-851M4.1	20	23320958	23325352
LINC01431	20	23356594	23358116
RP3-333B15.5	20	23458529	23459459
RP3-333B15.4	20	23481645	23519054
RP3-333B15.6	20	23489416	23489973
RP11-218C14.8	20	23631826	23632316
RP11-218C14.5	20	23655225	23656390
RP5-1100I6.1	20	24142590	24144386
FLJ33581	20	24199767	24224588
RP4-564O4.1	20	24297585	24318086
RP5-860P4.2	20	24679547	24680991
RP4-568C11.4	20	24931840	24932983
RP5-1025A1.3	20	25062962	25063591
RP4-738P15.1	20	25140789	25149258
RP5-965G21.3	20	25229150	25231933
RP5-965G21.4	20	25239007	25245229
RP4-760C5.5	20	25955812	25969288
RP4-760C5.3	20	26008791	26010531
RP13-329D4.3	20	26132887	26134198
RP3-410C9.2	20	26188408	26196891
RP4-610C12.4	20	30278906	30286537
RP4-610C12.3	20	30286961	30288311
LINC00028	20	31485778	31487574
RP3-324O17.8	20	31580890	31581214
RP11-358N2.2	20	32355053	32355734
RP11-410N8.4	20	32564992	32608893
C20orf203	20	32631652	32673941
RP5-1085F17.3	20	32856621	32858751
RP1-63M2.7	20	33655701	33656423
RALY-AS1	20	33983052	33994357
RP5-1125A11.7	20	33985617	33988989
RP5-1125A11.6	20	33989480	33991818
RP5-1125A11.4	20	34014969	34017749
RP4-614O4.12	20	35201747	35203288
LINC00657	20	36045622	36050960
RP4-550H1.7	20	36064243	36064563
RP4-550H1.4	20	36072441	36085260
RP4-550H1.5	20	36086252	36088192
RP11-234K24.6	20	36233851	36234297
RP11-425M5.8	20	37571103	37583935
LINC00489	20	37619298	37623119
RP4-640H8.2	20	37676910	37683234
RP5-1057B20.3	20	38103524	38104961
RP4-564F22.6	20	38378825	38383179
RP4-564F22.5	20	38406011	38416797
RP4-564F22.7	20	38418483	38419202
RP4-616B8.5	20	38955910	38956547
RP4-705O1.1	20	39213777	39224748
RP5-1031J8.1	20	39785721	39813229
LINC01370	20	40004477	40008529
RP11-101E14.3	20	40031585	40043889
RP1-191L6.2	20	40121041	40126357
RP4-644L1.2	20	40696499	40698616
RP5-1121H13.3	20	42014034	42015478
RP1-269M15.3	20	43190101	43202599
RP5-1030M6.3	20	43894720	43895468
OSER1-AS1	20	44210960	44226027
STK4-AS1	20	44963794	44966402
RP3-453C12.15	20	45435272	45448325
RP3-461P17.10	20	45445431	45448580
RP5-998H6.2	20	46168404	46171237
RP1-28H20.3	20	46689659	46690289
RP11-323C15.2	20	46901143	46901726
RP1-148H17.1	20	47391929	47412327
RP11-347D21.1	20	47950799	47952055
RP11-347D21.2	20	47958022	47958603
LINC01522	20	47980488	47988744
LINC01523	20	47983404	47984313
RP11-321P16.1	20	48073869	48074188
LINC00494	20	48359950	48370629
RP1-66N13.1	20	48383323	48384895
RP1-66N13.4	20	48407367	48410716
RP5-991B18.1	20	48471308	48472414
RP5-991B18.2	20	48476999	48477553
RP5-906C1.1	20	48821688	48849458
TRERNA1	20	50040716	50041504
RP11-112L6.3	20	50162765	50166102
RP11-112L6.2	20	50166362	50171742
LINC01273	20	50172550	50176671
LINC01272	20	50267486	50279795
LINC01270	20	50292720	50314922
LINC01271	20	50310711	50321342
LINC01429	20	51831797	51862912
LINC01524	20	52210645	52650431
RP4-583K8.1	20	52451464	52455619
RP5-1022J11.2	20	52487922	52500591
RP4-715N11.2	20	52671917	52690929
RP11-80K6.2	20	52858338	52862855
AC005808.3	20	53608354	53634590
AC006076.1	20	53799823	53801318
LINC01440	20	55408898	55482777
LINC01441	20	55420336	55427197
RP5-837G17.1	20	55504906	55505215
RP11-380D15.3	20	56295967	56299160
RP5-843L14.1	20	56577563	56598621
RP5-897D18.1	20	56730397	56731460
RP11-560A15.4	20	57105741	57107128
RP11-560A15.3	20	57114915	57122092
RP4-813D12.3	20	57266797	57282998
RP4-718J7.4	20	57599695	57601200
RP13-379L11.2	20	57957126	57959660
RP13-379L11.4	20	58003904	58004648
RP13-379L11.1	20	58069054	58072070
RP5-907D15.3	20	58594417	58603973
RP5-907D15.4	20	58634772	58635738
RP4-806M20.5	20	58754351	58756838
RP4-806M20.4	20	58817132	58817725
RP4-806M20.3	20	58833809	58836529
RP3-492J12.2	20	59123404	59147026
RP4-614C15.2	20	59352195	59357774
RP4-614C15.3	20	59360927	59364773
RP11-164D18.2	20	59515191	59516039
C20orf197	20	60055925	60072953
RP5-1017F8.2	20	60083360	60083872
MIR646HG	20	60087840	60527458
RP5-1016A21.1	20	60761874	60767279
RP11-151E14.1	20	60812004	60814211
RP5-827L5.2	20	61077224	61077816
RP5-827L5.1	20	61079140	61080179
WI2-8325B5.1	20	61369879	61370855
RP5-827E24.1	20	61434625	61437547
RP13-379O24.3	20	62477870	62478594
RP13-379O24.2	20	62513909	62516096
WI2-87327B8.1	20	62575590	62577507
WI2-87327B8.2	20	62596732	62603115
LINC00686	20	62695024	62700480
RP4-563E14.1	20	62928621	62929297
RP11-305P22.9	20	63009383	63085071
LINC00029	20	63034217	63037028
LINC01056	20	63038011	63053863
HAR1B	20	63095493	63102319
HAR1A	20	63102205	63104386
RP5-963E22.5	20	63127495	63129459
